Rf,Vrms_A,Vrms_B,Vrms_C,Irms_A,Irms_B,Irms_C,Vmax_A,Vmax_B,Vmax_C,Imax_A,Imax_B,Imax_C,Vmean_A,Vmean_B,Vmean_C,Imean_A,Imean_B,Imean_C,Vunbalance,Iunbalance,FaultBus
1.0,0.0127017562885517,0.0118590006838726,0.0106295407484538,1.16935007431057,1.16521710606046,1.21484315856163,0.0182528342206027,0.0170541155819764,0.0153138333143668,1.68114250790001,1.64927678467241,1.71930098966953,0.0114265255858802,0.0106675538998406,0.0095618323370161,1.05279274653855,1.04906913322229,1.09377618282824,0.0020722155400978,0.0496260525011742,10
0.9989915340856117,0.012504427154595094,0.011879194568309931,0.010237291517649745,1.1674852307543204,1.2181409071947564,1.1852098934052204,0.018464091511916424,0.01676465582068714,0.015277829282443098,1.6728600463064422,1.6913368891535834,1.7534351943829214,0.011295326724390454,0.01044687732274241,0.009706192951274003,1.0444366037950306,1.0468604949643274,1.0693533552336396,0.0020907983803381486,0.050384534696237236,10
1.007420394621166,0.012367052193896697,0.011747420434536518,0.010903479024284252,1.1765115492200384,1.1534717822085472,1.202493527759271,0.018417070564476907,0.017186870665268403,0.015113280839109235,1.6393132341466448,1.6448358351285048,1.7211374372816182,0.011159703279226045,0.010537762377933569,0.00995513854775562,1.0021293641723859,1.0711203514459822,1.1037864245558127,0.002034768071219724,0.049376661583066674,10
0.9875813354955593,0.012338191995787612,0.012193075146427482,0.010216449258118075,1.1960963021104432,1.1559195943384273,1.246872414072456,0.018558238092071227,0.016817198320308098,0.015962318481208295,1.7251287380494587,1.6156950789357798,1.6748580598919622,0.011590552200988717,0.010678414706959382,0.009343792761359866,1.0798763978416894,0.990425492992339,1.0783799993811067,0.0020293352890587953,0.050009080873953796,10
1.0278458090367835,0.012735148370009006,0.011675312053279268,0.010752482681222435,1.1971428241467497,1.1743325558832174,1.1989386763689727,0.018133995686032762,0.01732064129003319,0.015616313533479207,1.6864820825228752,1.601910784210199,1.6973916294053444,0.011583727817559238,0.010987500364141794,0.009544736885799847,1.0555827292951176,1.0727545240275065,1.1359584129014602,0.0020521839069341167,0.05023082082772234,10
1.0239673293454539,0.012778487856458137,0.012089464145494472,0.01053863520343466,1.2150750333149003,1.1547721142072986,1.2579730975526138,0.018457377730836128,0.017175550766661787,0.015496600011413907,1.6451468486448986,1.6651083997110214,1.7242801235923852,0.011317559155098841,0.010891117106769052,0.00977804029313414,1.0582266394920985,1.0929446426429021,1.1196929479603626,0.0020733740301195395,0.0488335658695165,10
1.006103723101985,0.012303169151996111,0.01197503526060744,0.010970144425894971,1.126719312919623,1.16213952541791,1.2290790241952632,0.01798749702590142,0.016142902248055088,0.015383308797655768,1.6421249630022068,1.7237267316547271,1.6881909017983274,0.011231422198629236,0.011130314865200603,0.00944708367290709,1.0733755402319123,1.0411756800271543,1.0912881412315538,0.0021497409921310746,0.0499330153173499,10
0.9800052156548283,0.012287472626390575,0.011661567381454107,0.010715568059272445,1.1688737314449624,1.156549997605547,1.171795882542751,0.01792355739151807,0.017195318675812754,0.01567245830920664,1.638061175657332,1.5726667210854957,1.6960435065605626,0.011194734339064314,0.010943113596473944,0.009493865136882381,1.085540206710866,1.0209288003443446,1.0894091407196964,0.0021043912567881968,0.049700255882220386,10
0.9891890785240116,0.012806888487025476,0.011756292901627283,0.010863955391008998,1.171676081542991,1.1750550355220624,1.2353153416331368,0.0180242065231403,0.016834289012750726,0.015684001879090564,1.6508839040340297,1.6531154423176724,1.7592059032934606,0.011694945789735556,0.01078196563000849,0.009793366688331485,1.0390116008612926,1.0588290661094426,1.0883619620064235,0.002025144539541926,0.05005377865802056,10
0.9718272364667702,0.012426396708026848,0.012059618285217675,0.01057590565778319,1.166801152599502,1.182095464624248,1.1479730877896046,0.01873277583822691,0.016753261679004264,0.015318866516993249,1.732205207793299,1.6689183521264608,1.6811089142391396,0.011426557487616472,0.01056115459701754,0.009654330866399819,1.0687171052521607,1.0747111399022409,1.0978388553805338,0.0020539172782484683,0.048706515335250326,10
0.9974558137793939,0.012656446599288742,0.012123346916599697,0.010542999360008128,1.1936370839624344,1.165354963731745,1.188487530446757,0.01837077391448515,0.016773105692162317,0.015413229171049418,1.6619169022409288,1.6566234606038694,1.6874098126665453,0.011357023044512927,0.010505802968702701,0.009756153322659096,1.047016164952905,1.0416196006339375,1.1163214674150657,0.00199299992974758,0.05084933566984027,10
0.9925712741733584,0.012756315315760934,0.012203643078211956,0.010612925259975954,1.1654923452002202,1.1234602976563095,1.2343743130911766,0.018600587975624208,0.0168749900654131,0.015329990531402422,1.7196760004730254,1.607895162190331,1.683480089270225,0.011484768355105134,0.010470719386990188,0.009265388249881462,1.0667412440235677,1.0556118820610156,1.0721175308977222,0.001997857545656734,0.049595558794803804,10
0.9937297932704653,0.012330676683961518,0.012131504719933562,0.010309225786135537,1.1938337027350223,1.2100802190004663,1.210678087058205,0.01827469184469158,0.016860813628350756,0.01553823228381182,1.6903811679920324,1.686014287726883,1.7492527056867067,0.011586585247135127,0.010613456319143913,0.009422580955766863,1.0456814867378983,1.0154545044511551,1.0825038721430886,0.0021011133675576023,0.049036342786089544,10
1.0213214283613337,0.012440160537862162,0.011566361875762737,0.010562162666706483,1.1475830314319477,1.1517953284013585,1.2193227272678564,0.01828536325466748,0.016655074754494816,0.014883444431865912,1.6665795262038603,1.6235562256641505,1.711415269548513,0.01196434132302295,0.010407505019695642,0.009587326562399698,1.055297216775858,1.0269077124418016,1.1192125107113822,0.0021024811104428114,0.049997383785593985,10
0.9842307713064515,0.012782209753817844,0.011566230528915181,0.010522227201753193,1.1885390514526184,1.1472308566255605,1.24410130869744,0.01770101596615524,0.01768860850319893,0.015097776350387863,1.6540771956310296,1.6405192472676065,1.7065767036915265,0.011593688403600142,0.01041755604447736,0.009785455979398908,1.0470359015141424,1.0733894827131585,1.0886966364651949,0.0021384360207018184,0.04838610928839853,10
0.9855445147923213,0.013163496057923399,0.011792161308650323,0.010493840146132836,1.1574242423030172,1.1513079384334066,1.2362711686642969,0.018077573271291014,0.016791782839894277,0.015615893069018444,1.6540277622433648,1.617518938858279,1.753060608933613,0.01124393281593723,0.010604166919780385,0.009771215296163857,1.032526178446917,1.0472093516693384,1.037769567344368,0.002068666002378292,0.048834535967788514,10
0.9895115533877352,0.012642338461016145,0.012128148959660143,0.011149278799074234,1.2050099707391595,1.2076354380051764,1.2478440631109429,0.018458179202068405,0.01680981583522772,0.01511646747248191,1.6128660081733883,1.6266807835384807,1.685080640049064,0.011409511434634671,0.010832649628567954,0.009366852051971535,1.018939740152614,1.0347318643015937,1.0797296095041529,0.0021463874663185493,0.049395921824132584,10
1.0165412622030823,0.01291330089147008,0.011756936446361044,0.010418427441120707,1.1673274352437264,1.1848641848164883,1.197836324910153,0.018258472215560304,0.017248940706761206,0.015188301836088424,1.7118758812955164,1.6477978589039246,1.6412428508954813,0.011342174481953217,0.010493387302005882,0.009309164962284119,1.0627226432728092,1.0172308620997712,1.0965417209863506,0.0020824946711102787,0.04754565675909266,10
0.986130682106429,0.012438745856761062,0.011961047483856055,0.0105097000649931,1.1800865424553095,1.22053346064982,1.2210974531351753,0.018382559428951596,0.017222945610933925,0.015388239660691345,1.6987753732744673,1.6940798732941849,1.686632841051295,0.011507150003632184,0.010618576608867822,0.009309195818547214,1.0432415891546782,1.0258509696648088,1.1020952107729194,0.002078431552645377,0.050794416721472585,10
0.9882892474153999,0.012792865118144045,0.011684367773271523,0.010539128137706301,1.2071186060335461,1.177723702760667,1.2017410399427104,0.01808075169117811,0.01749203038040022,0.015435901741301838,1.7000603144079958,1.6646766869965308,1.752274909537561,0.011085218091178189,0.010384165866350567,0.009611075021180008,1.0569540972180986,1.0384019944897394,1.1274195468779662,0.0020867246118658656,0.04918735549759229,10
0.9935083975027676,0.012842127917696943,0.011691906595021697,0.010397271267896253,1.2023172105302176,1.1710592970321365,1.2011414394453843,0.018726243771592304,0.01707471092923986,0.015330753746514762,1.6528083053379887,1.6148774649800568,1.6688137730831272,0.011055194142664726,0.01066938630755852,0.009041609194780961,1.0708594744186553,1.060466809985209,1.0522988456025615,0.0020673363839024215,0.04959499560052087,10
2.0,0.0071567458442116,0.0062274610556545,0.0050968212309026,1.18475847190188,1.18066494864945,1.20736970469159,0.0102579124124503,0.0091076899923147,0.0094994816356468,1.68114250790001,1.67040770390479,1.70814922005666,0.0064412080445855,0.0056041079997654,0.0045865159030731,1.0666622668318,1.06295863192139,1.08703181664197,0.002059924613309,0.0267047560421414,10
2.007582737340641,0.00720178073957275,0.006306330636054522,0.0050225266455823925,1.2150889080686091,1.1780178888062673,1.194430934453588,0.010146883019890937,0.00897596398593059,0.00961166333952291,1.6791853080630137,1.6320706185962772,1.7154798206479973,0.006405566794748843,0.005543848280801799,0.004582383828012358,1.0756008157327295,1.0369874072095038,1.1045968339752357,0.0020111990538049817,0.02709658676547979,10
1.9896536703982894,0.00726557711642135,0.0063745567606077235,0.0051451313504634055,1.1482234815076588,1.1985783619332415,1.2362013133134238,0.009915264366248483,0.009331952108993992,0.009582530448194227,1.6142467417890651,1.6384064115144596,1.7065646786830457,0.0065952697509863096,0.005503941520532944,0.004589941621484038,1.0574569175979167,1.0908895484570535,1.0987851222614677,0.0020659664745590867,0.0260936659213261,10
2.031469752298455,0.007011194542395514,0.006396831075454693,0.005073282635284499,1.1910645076117439,1.232014811679075,1.1804155726713033,0.010138660978270004,0.009156664814774207,0.009640202835314103,1.7234585682751793,1.6473474939088786,1.7489849256348264,0.0063486807242205375,0.005614927957367061,0.004650136447709187,1.0748059164192971,1.0581256506647858,1.0665213690320179,0.002082216565083647,0.026011978888210975,10
1.9686197563117507,0.007408816681937642,0.006029796983671908,0.005056268097524708,1.1730505316375024,1.173222619479001,1.1752584423881467,0.010588506189332053,0.009412757735131026,0.009219323162777819,1.686693601348873,1.6686164618107002,1.725821654847344,0.006357657200620047,0.005579151845450502,0.0046179624835481345,1.0600787533326295,1.077616899079517,1.0801735707709386,0.002082383225741191,0.02631724719458649,10
1.936619874969647,0.007303043327783105,0.006141521579756283,0.0050212618825794106,1.1262240812529132,1.214171883470579,1.2612153867590554,0.010387729977374159,0.009177775330888992,0.009330749710952057,1.6717900205086025,1.6959827434231831,1.7226907930848119,0.006479854441698359,0.005458582403046961,0.004507043920291529,1.035302292557287,1.0879656269418656,1.1260747567037435,0.002070927038164222,0.026377293252494827,10
1.9545210241856044,0.007410231927394884,0.006343275197005213,0.005241261583624773,1.2111057925194744,1.2144001450828146,1.1980380898443406,0.010259135229357813,0.008895491593584165,0.009666880938853702,1.6602983244519163,1.627577673311997,1.7447339483176505,0.006526272683039884,0.005544829787267486,0.004645104825709492,1.1026369945413148,1.0718627393445563,1.1009477010161217,0.00201314144398672,0.026304732928719567,10
2.005359523190108,0.00724172707553305,0.006350449988152578,0.005033528394787331,1.204504998873901,1.2076924897481567,1.2516296885054212,0.010310174476385818,0.00898385503838451,0.009744407775688484,1.701634843131585,1.722083165783537,1.6835510426612268,0.0065037119956498175,0.005653814507639864,0.0046077377128975845,1.0820448649187848,1.0964433823723274,1.0772794718266008,0.0020552700076748196,0.02700311023030578,10
2.030831287672705,0.007636576331517391,0.006369395380435868,0.00503336658059618,1.146215176504785,1.189617892921008,1.2123859157438968,0.009980603434423122,0.009091544838491459,0.009077017162340226,1.7033972754611708,1.6969572021399708,1.7159180141642065,0.0063992201944107615,0.005678772154349812,0.00453900358718704,1.0829602722916785,1.05914229999612,1.087652885317966,0.001986234613127688,0.026930499080012472,10
1.9918862314524273,0.007249124147882338,0.006382667596887143,0.005079360753339596,1.2153682307010643,1.162986763476055,1.214904778245447,0.010465706942198498,0.009370948801164599,0.009341047018732214,1.7192775846967874,1.672724197241598,1.7616113384389749,0.006434473740530247,0.005413404646830574,0.004660673111593592,1.0664408568117396,1.07476123507996,1.0765169558148777,0.002055813670534362,0.026854057689710706,10
1.9097193124207894,0.0072053478842718024,0.005981529791054218,0.005274980286314217,1.190924557675507,1.193437704210023,1.1886518399840738,0.01036400108837964,0.00904816656391158,0.00973709585703515,1.7136501898659078,1.6918783211977881,1.7667928358979994,0.006708501808966665,0.005735939140955374,0.0046137408646003955,1.0761315832804084,1.0373870571167076,1.0698390931582198,0.00202059987908267,0.02649843360118828,10
1.9506508392797028,0.0069710551304900965,0.006398406637592662,0.005169894530233815,1.210728435695144,1.173344036330674,1.1684546784475172,0.01002361663951206,0.009041106750477602,0.009483946168922622,1.6396075920169066,1.669637515567561,1.7221109903673981,0.006593034297759871,0.005852293437616978,0.004710160251565332,1.03901227562953,1.0586709380785624,1.0809655934487663,0.002051445058609434,0.0269371109720115,10
1.9802561025587702,0.007023148414249459,0.006370277692349849,0.0049828075236674416,1.1856098155385222,1.1958354919076413,1.1875270232874124,0.010356939073308345,0.008927766827986785,0.009500872422548679,1.7005707377514756,1.6447250942200475,1.695503053014363,0.006424176208373499,0.005516076703934086,0.004571007286060652,1.0462687267075677,1.0860917978911282,1.0771931961263426,0.0021216124800513057,0.026002125491507933,10
1.9547556787102471,0.007108134708208129,0.006145454798605134,0.005134094616503294,1.1643925525163696,1.1625423653753113,1.1809612126759266,0.010188769072589797,0.009187063907865715,0.009609641758640606,1.6620282120724343,1.6893178797149595,1.7431030625495663,0.006670954655660282,0.005699749223637032,0.004590223324934573,1.0651759469052327,1.0299953096017678,1.052580063615379,0.002078486856669379,0.02621106323483815,10
2.011172959992138,0.007150732503671508,0.006199360613317737,0.005095860919989809,1.1905672345374536,1.1750341912150417,1.2301392105862896,0.010336295453939033,0.009119984271401009,0.009498263571873215,1.6939000568037819,1.6932249561054666,1.717487077326093,0.006495627472766421,0.005560888034910208,0.004571079287208885,1.0722734713693243,1.0264469921081183,1.1392969866483997,0.0020463948020462593,0.026277913976068584,10
1.9965027429227695,0.007119108770024174,0.0062402673385114245,0.005411325680260773,1.1615825425839152,1.1809813071379596,1.2464028403566059,0.010023694390083673,0.009252532949104827,0.009391612971734485,1.7261953423452792,1.706965736646484,1.7647833955196452,0.00658152325181979,0.005527163105585964,0.00473094196800973,1.0760345097239157,1.0390083820636968,1.0990692123280357,0.0020408848506933037,0.025876257832220598,10
2.0438958324037357,0.007201348620610254,0.006265148415573596,0.005065391025459361,1.192571053869852,1.1680494787383326,1.2117581658821956,0.010529743433703378,0.008859645873502445,0.009618918002000716,1.6915303994870075,1.7157554806084654,1.6817610992372185,0.006625094108135073,0.005557045322893251,0.004600246573251498,1.0774365169628193,1.0138263007303472,1.0685326891598186,0.0020724328328988865,0.026623612878546615,10
1.9654116111588669,0.007223289459696,0.006170174447330872,0.004990355074027019,1.2004909149531262,1.1628256563725388,1.1886688606991238,0.010366428998071966,0.0090016772723975,0.009467300844119217,1.6631971492011386,1.7176838677908142,1.686088554843128,0.006171878532374371,0.005619956014182884,0.0044557254127431355,1.0799243189268828,1.0850269216538861,1.0828100865700068,0.002092571123135735,0.026874862331859897,10
1.9688649908296196,0.007188993704148429,0.0062184766906274004,0.005088339809144548,1.2076650301812937,1.2064972885884822,1.2336024464471271,0.01017215584929464,0.009048300595874387,0.009636454162882502,1.6583030575280637,1.666617134679046,1.713288682137477,0.006266780092651022,0.005610779595942446,0.004531927939123052,1.0879617221093918,1.021898968761834,1.0623979725059192,0.0020481748790365296,0.026607304029646242,10
2.011964798010568,0.007101174735551732,0.006162558036833364,0.00509615499596689,1.2022608884361603,1.1745239217788375,1.236367218519239,0.010487528789380371,0.009172617775031549,0.009454576065165646,1.701901952334034,1.6851496946113376,1.783410863361305,0.006280228826649521,0.005481538809202438,0.004561680810313022,1.050125522550096,1.0505842823628633,1.0926630113165796,0.002011264559195127,0.02685298439003302,10
2.019477849246732,0.0070187067002830715,0.00607459916810505,0.0051054511443633785,1.1970022649683851,1.1973348180647467,1.2323480302619982,0.010139049437091405,0.009091971252196688,0.00939916904978053,1.6977896391685972,1.6893610133025674,1.7538103459795327,0.006504650467733212,0.005546238015645256,0.004476068456819977,1.050994243652972,1.0700249968928321,1.0952240588155708,0.001995323782710915,0.02735117617704704,10
5.0,0.0035990213267986,0.002728720926472,0.0016256385279854,1.19278779094047,1.19050201517656,1.20164941452905,0.0057018397555811,0.0080221459696956,0.0084139376549478,1.68696042609243,1.68398556045121,1.69960471273978,0.0032400956943842,0.0024549187394626,0.0014592418019182,1.07389954296003,1.07181417672978,1.08189663845851,0.0019733827988131,0.01114739935249,10
4.970776692147104,0.003565648742728719,0.002740994494027924,0.0016286725196402489,1.220486415655027,1.1898481822952263,1.2147635330031379,0.005633407616630823,0.008195382599615294,0.008810039103473792,1.67405674739416,1.7040337641829482,1.6842588653162418,0.0031692383802938437,0.002405988280173148,0.0014222794165470339,1.1127252853080098,1.1140552770016978,1.0681493317762292,0.0019463308640893374,0.011109609709403919,10
4.838513528132179,0.003478031104929039,0.002674790484745916,0.0016115143217981073,1.1757456190526703,1.1741309565465907,1.1882265492475046,0.005655072905968431,0.008009102795999607,0.008411800513526578,1.7133423010875473,1.763114261365592,1.7075053441106107,0.003320701906088394,0.0025214790520922546,0.0014627838964807274,1.0691894617980626,1.0661463993099973,1.1082638397659421,0.0020025214978727454,0.011169461826752056,10
5.03294846625566,0.0036638225988438393,0.0027453455673655423,0.001654779345640365,1.2364419867024754,1.1861212418065177,1.188134351229708,0.005609577786591875,0.0077376425039408945,0.008183643159912863,1.6940576579986335,1.6882656203120823,1.68442872953137,0.0032341331841974795,0.002504917767451811,0.0015113645832102937,1.065791605073171,1.0658184634293382,1.0732645903651559,0.001919111884305376,0.011384782857980972,10
4.969600582868375,0.0035527638209698394,0.002808786976001718,0.0016150385135083967,1.1494091915064573,1.195113536062202,1.1569624045914717,0.005663513459327538,0.007802485537316788,0.008635028422569732,1.6931484318725654,1.668815379826163,1.768979686743753,0.0031886641928394526,0.002511927238953507,0.0014293243211407655,1.08509556795445,1.069512169763073,1.1162041720292568,0.0019888404885651375,0.011471309371007946,10
5.002840082596883,0.0036255245903047684,0.002708661347202587,0.0016087702883448324,1.1753393232633296,1.1751993015847302,1.1794704344253315,0.005679894659736921,0.007995911823831471,0.008563949870334589,1.682804267449205,1.6649913839214119,1.7721182905530104,0.003236543079040335,0.00248124604877849,0.0014972151092508084,1.0721672365855182,1.0973340702939187,1.0838385462337543,0.001979674669288249,0.010968854463106149,10
5.128269845563986,0.003613794614042245,0.0027866217597960186,0.001624843564061159,1.1378375404541259,1.153282681082808,1.216249873636377,0.005745997809487348,0.008075863830729366,0.008360619554746913,1.7446442791379257,1.695045862859537,1.7010606519970128,0.0033009245299292973,0.002454974705724231,0.001477776190931641,1.1040482942103023,1.064899781143608,1.0458873025623563,0.002087733201996086,0.011416179873429685,10
4.938666781946066,0.0037082749488685477,0.0026241162731473473,0.0016072142421327414,1.1746435495294019,1.1875223538609947,1.2106263240077109,0.005666030870905815,0.00801022847618985,0.008963301712661872,1.6882419957634243,1.6633275794088591,1.7879255245682584,0.003232455438507952,0.002450350900965069,0.0014838340924235136,1.0792035847784873,1.0746220856252082,1.0413568927559569,0.001963306047310191,0.010899866940158723,10
4.938091868578688,0.003622297936274425,0.002805168442499337,0.001653394007790036,1.1910632385004953,1.1978968247503212,1.2142359995796035,0.0055593407308861965,0.007927004019528982,0.008444076164854878,1.680516929304765,1.7654004705903479,1.7108904954953235,0.0032419997909645107,0.002472304042020182,0.0014705576218034073,1.0675245901777055,1.0689211988160514,1.0972280118560227,0.002015427085617953,0.011211730858967523,10
